iter	Passed	Remaining
1659	124291	624450
1660	124367	624382
1661	124450	624348
1662	124536	624329
1663	124607	624233
1664	124676	624133
1665	124747	624036
1666	124815	623925
1667	124884	623825
1668	124946	623684
1669	125020	623605
1670	125083	623469
1671	125165	623434
1672	125230	623306
1673	125289	623152
1674	125360	623059
1675	125425	622936
1676	125487	622796
1677	125546	622645
1678	125619	622560
1679	125701	622519
1680	125780	622467
1681	125840	622320
1682	125904	622191
1683	125968	622063
1684	126060	622073
1685	126167	622155
1686	126255	622146
1687	126324	622042
1688	126417	622059
1689	126513	622089
1690	126634	622239
1691	126710	622167
1692	126797	622155
1693	126862	622032
1694	126923	621887
1695	127020	621922
1696	127108	621910
1697	127200	621920
1698	127318	622052
1699	127403	622027
1700	127497	622045
1701	127594	622077
1702	127679	622053
1703	127740	621912
1704	127828	621900
1705	127906	621839
1706	128004	621875
1707	128087	621838
1708	128152	621714
1709	128215	621581
1710	128310	621602
1711	128377	621489
1712	128439	621354
1713	128504	621231
1714	128589	621203
1715	128681	621212
1716	128784	621268
1717	128868	621241
1718	128991	621394
1719	129079	621380
1720	129154	621305
1721	129266	621408
1722	129349	621373
1723	129416	621257
1724	129478	621119
1725	129539	620980
1726	129607	620872
1727	129671	620743
1728	129730	620591
1729	129803	620505
1730	129864	620362
1731	129957	620373
1732	130020	620243
1733	130114	620256
1734	130193	620199
1735	130282	620192
1736	130348	620072
1737	130456	620157
1738	130545	620145
1739	130616	620054
1740	130685	619948
1741	130771	619925
1742	130850	619871
1743	130929	619813
1744	131026	619840
1745	131106	619789
1746	131167	619649
1747	131265	619679
1748	131341	619610
1749	131456	619723
1750	131559	619782
1751	131637	619716
1752	131700	619586
1753	131757	619424
1754	131834	619358
1755	131906	619270
1756	131967	619128
1757	132027	618983
1758	132097	618881
1759	132162	618762
1760	132222	618614
1761	132285	618483
1762	132347	618349
1763	132410	618216
1764	132476	618097
1765	132550	618018
1766	132624	617940
1767	132692	617829
1768	132760	617722
1769	132819	617573
1770	132886	617461
1771	132950	617333
1772	133025	617258
1773	133100	617185
1774	133178	617121
1775	133249	617027
1776	133323	616950
1777	133426	617005
1778	133513	616983
1779	133576	616853
1780	133684	616930
1781	133762	616868
1782	133833	616772
1783	133933	616813
1784	134000	616700
1785	134045	616488
1786	134100	616321
1787	134147	616119
1788	134226	616062
1789	134305	616004
1790	134367	615868
1791	134465	615898
1792	134540	615823
1793	134611	615730
1794	134707	615753
1795	134795	615735
1796	134872	615671
1797	134967	615683
1798	135038	615591
1799	135122	615559
1800	135189	615444
1801	135280	615444
1802	135323	615224
1803	135368	615011
1804	135434	614893
1805	135497	614763
1806	135567	614666
1807	135634	614556
1808	135707	614472
1809	135779	614383
1810	135882	614436
1811	135947	614316
1812	136031	614278
1813	136100	614179
1814	136163	614050
1815	136230	613939
1816	136301	613845
1817	136374	613759
1818	136448	613681
1819	136550	613726
1820	136634	613690
1821	136741	613761
1822	136823	613716
1823	136883	613572
1824	136949	613458
1825	137018	613355
1826	137082	613233
1827	137141	613083
1828	137200	612936
1829	137267	612828
1830	137340	612745
1831	137411	612652
1832	137477	612535
1833	137573	612555
1834	137687	612652
1835	137803	612761
1836	137875	612671
1837	137948	612589
1838	138019	612492
1839	138071	612317
1840	138147	612244
1841	138216	612145
1842	138277	612007
1843	138338	611868
1844	138418	611816
1845	138478	611677
1846	138536	611527
1847	138597	611387
1848	138659	611254
1849	138725	611141
1850	138802	611077
1851	138885	611035
1852	138956	610942
1853	139047	610938
1854	139165	611050
1855	139256	611048
1856	139356	611081
1857	139458	611124
1858	139563	611181
1859	139655	611178
1860	139749	611187
1861	139824	611114
1862	139906	611068
1863	139967	610929
1864	140040	610846
1865	140117	610782
1866	140190	610694
1867	140264	610617
1868	140356	610613
1869	140452	610631
1870	140555	610675
1871	140650	610687
1872	140758	610754
1873	140860	610795
1874	140931	610703
1875	141006	610625
1876	141119	610715
1877	141238	610831
1878	141311	610747
1879	141372	610607
1880	141440	610502
1881	141503	610373
1882	141623	610490
1883	141730	610555
1884	141834	610602
1885	141941	610665
1886	142054	610750
1887	142122	610647
1888	142216	610651
1889	142282	610533
1890	142352	610436
1891	142445	610438
1892	142522	610370
1893	142601	610312
1894	142662	610175
1895	142745	610130
1896	142844	610155
1897	142913	610053
1898	142985	609966
1899	143046	609831
1900	143116	609733
1901	143177	609596
1902	143250	609510
1903	143314	609385
1904	143378	609265
1905	143473	609271
1906	143592	609384
1907	143677	609351
1908	143747	609249
1909	143809	609119
1910	143882	609036
1911	143960	608969
1912	144020	608831
1913	144087	608722
1914	144153	608604
1915	144217	608483
1916	144277	608343
1917	144335	608197
1918	144401	608082
1919	144465	607960
1920	144537	607870
1921	144596	607728
1922	144660	607602
1923	144712	607429
1924	144784	607342
1925	144850	607230
1926	144919	607128
1927	144991	607039
1928	145056	606920
1929	145127	606827
1930	145198	606735
1931	145268	606639
1932	145325	606489
1933	145394	606385
1934	145460	606274
1935	145524	606152
1936	145592	606048
1937	145664	605958
1938	145731	605848
1939	145805	605769
1940	145878	605686
1941	145936	605538
1942	146019	605495
1943	146095	605425
1944	146168	605340
1945	146241	605258
1946	146313	605169
1947	146384	605076
1948	146457	604993
1949	146531	604912
1950	146602	604821
1951	146670	604717
1952	146752	604668
1953	146848	604679
1954	146914	604564
1955	146969	604407
1956	147042	604324
1957	147121	604264
1958	147187	604151
1959	147256	604051
1960	147327	603961
1961	147402	603885
1962	147480	603822
1963	147544	603702
1964	147608	603579
1965	147671	603456
1966	147741	603358
1967	147823	603312
1968	147887	603192
1969	147951	603070
1970	148016	602954
1971	148082	602844
1972	148149	602733
1973	148222	602649
1974	148285	602528
1975	148358	602444
1976	148452	602446
1977	148542	602430
1978	148623	602381
1979	148707	602338
1980	148789	602292
1981	148890	602323
1982	148982	602316
1983	149091	602379
1984	149173	602328
1985	149269	602337
1986	149351	602293
1987	149438	602265
1988	149500	602134
1989	149599	602156
1990	149695	602163
1991	149810	602251
1992	149898	602224
1993	149983	602191
1994	150042	602049
1995	150141	602068
1996	150234	602066
1997	150314	602008
1998	150374	601873
1999	150432	601731
2000	150511	601668
2001	150608	601683
2002	150680	601593
2003	150748	601490
2004	150816	601384
2005	150917	601413
2006	151008	601399
2007	151115	601452
2008	151193	601386
2009	151267	601308
2010	151335	601204
2011	151399	601082
2012	151469	600987
2013	151543	600904
2014	151617	600826
2015	151694	600757
2016	151764	600663
2017	151823	600521
2018	151898	600445
2019	151961	600323
2020	152018	600177
2021	152101	600131
2022	152177	600058
2023	152248	599967
2024	152310	599841
2025	152378	599735
2026	152454	599664
2027	152519	599549
2028	152586	599441
2029	152658	599355
2030	152720	599226
2031	152796	599155
2032	152860	599036
2033	152934	598955
2034	152997	598833
2035	153077	598776
2036	153151	598698
2037	153222	598606
2038	153292	598510
2039	153366	598428
2040	153429	598308
2041	153502	598223
2042	153567	598108
2043	153631	597991
2044	153696	597874
2045	153767	597784
2046	153839	597697
2047	153914	597620
2048	153994	597564
2049	154072	597499
2050	154135	597377
2051	154196	597250
2052	154255	597108
2053	154329	597030
2054	154399	596937
2055	154465	596827
2056	154534	596728
2057	154598	596610
2058	154666	596507
2059	154745	596445
2060	154815	596350
2061	154881	596242
2062	154946	596125
2063	155025	596068
2064	155092	595962
2065	155173	595908
2066	155256	595862
2067	155327	595774
2068	155401	595693
2069	155476	595615
2070	155540	595498
2071	155603	595377
2072	155672	595279
2073	155736	595162
2074	155808	595073
2075	155890	595025
2076	155987	595037
2077	156074	595005
2078	156163	594985
2079	156238	594908
2080	156295	594765
2081	156375	594705
2082	156439	594591
2083	156522	594545
2084	156650	594669
2085	156747	594679
2086	156838	594664
2087	156905	594558
2088	156994	594534
2089	157058	594418
2090	157134	594346
2091	157205	594253
2092	157280	594179
2093	157356	594106
2094	157432	594035
2095	157526	594031
2096	157605	593972
2097	157683	593905
2098	157742	593770
2099	157844	593795
2100	157935	593778
2101	158035	593796
2102	158120	593759
2103	158195	593682
2104	158261	593573
2105	158323	593448
2106	158386	593327
2107	158452	593220
2108	158525	593135
2109	158591	593028
2110	158654	592906
2111	158719	592793
2112	158809	592771
2113	158871	592649
2114	158942	592559
2115	159001	592424
2116	159062	592294
2117	159134	592206
2118	159199	592095
2119	159299	592111
2120	159387	592087
2121	159456	591988
2122	159539	591942
2123	159617	591879
2124	159696	591815
2125	159766	591720
2126	159849	591676
2127	159949	591691
2128	160018	591596
2129	160076	591454
2130	160130	591304
2131	160215	591265
2132	160310	591261
2133	160406	591265
2134	160470	591146
2135	160535	591036
2136	160602	590928
2137	160703	590950
2138	160808	590985
2139	160904	590985
2140	160984	590926
2141	161050	590820
2142	161118	590718
2143	161179	590591
2144	161248	590492
2145	161323	590417
2146	161419	590417
2147	161497	590353
2148	161568	590263
2149	161660	590247
2150	161756	590250
2151	161831	590175
2152	161929	590180
2153	162009	590123
2154	162100	590106
2155	162203	590133
2156	162295	590117
2157	162399	590145
2158	162502	590172
2159	162563	590046
2160	162645	589994
2161	162715	589900
2162	162787	589811
2163	162862	589737
2164	162930	589634
2165	162986	589491
2166	163063	589419
2167	163133	589326
2168	163203	589232
2169	163269	589123
2170	163329	588994
2171	163389	588865
2172	163458	588765
2173	163530	588680
2174	163594	588565
2175	163665	588472
2176	163753	588444
2177	163830	588374
2178	163894	588260
2179	163972	588196
2180	164026	588044
2181	164096	587949
2182	164171	587873
2183	164238	587770
2184	164297	587637
2185	164374	587568
2186	164460	587531
2187	164534	587451
2188	164607	587369
2189	164675	587267
2190	164748	587185
2191	164829	587128
2192	164915	587091
2193	164987	587006
2194	165068	586951
2195	165138	586858
2196	165209	586768
2197	165278	586670
2198	165339	586547
2199	165408	586449
2200	165472	586335
2201	165542	586238
2202	165597	586094
2203	165659	585970
2204	165735	585898
2205	165798	585781
2206	165869	585691
2207	165945	585620
2208	166042	585622
2209	166151	585666
2210	166251	585676
2211	166316	585566
2212	166394	585501
2213	166468	585421
2214	166533	585311
2215	166599	585204
2216	166665	585096
2217	166736	585007
2218	166816	584948
2219	166896	584889
2220	166965	584791
2221	167033	584691
2222	167111	584627
2223	167181	584535
2224	167251	584438
2225	167325	584361
2226	167401	584289
2227	167472	584200
2228	167535	584082
2229	167591	583941
2230	167657	583831
2231	167735	583766
2232	167806	583677
2233	167892	583641
2234	167961	583544
2235	168026	583432
2236	168092	583327
2237	168158	583218
2238	168219	583095
2239	168280	582971
2240	168348	582871
2241	168417	582774
2242	168473	582634
2243	168536	582517
2244	168631	582509
2245	168707	582440
2246	168788	582383
2247	168887	582389
2248	169008	582472
2249	169086	582409
2250	169146	582281
2251	169219	582198
2252	169286	582096
2253	169359	582012
2254	169420	581891
2255	169483	581771
2256	169546	581656
2257	169608	581537
2258	169667	581406
2259	169737	581312
2260	169815	581247
2261	169895	581190
2262	169965	581096
2263	170032	580995
2264	170094	580876
2265	170160	580769
2266	170233	580687
2267	170299	580580
2268	170360	580455
2269	170428	580356
2270	170497	580262
2271	170561	580147
2272	170618	580014
2273	170696	579949
2274	170787	579925
2275	170865	579860
2276	170934	579765
2277	170990	579625
2278	171064	579548
2279	171144	579490
2280	171221	579421
2281	171296	579345
2282	171370	579266
2283	171436	579161
2284	171503	579057
2285	171569	578954
2286	171641	578867
2287	171708	578766
2288	171780	578679
2289	171848	578580
2290	171910	578463
2291	171983	578381
2292	172047	578268
2293	172112	578159
2294	172171	578031
2295	172234	577915
2296	172303	577820
2297	172366	577705
2298	172430	577592
2299	172503	577513
2300	172564	577391
2301	172648	577346
2302	172727	577283
2303	172792	577176
2304	172874	577123
2305	172939	577015
2306	173003	576903
2307	173070	576802
2308	173148	576737
2309	173215	576633
2310	173280	576527
2311	173359	576464
2312	173431	576378
2313	173498	576279
2314	173575	576211
2315	173641	576105
2316	173709	576006
2317	173777	575910
2318	173856	575847
2319	173916	575724
2320	173981	575614
2321	174050	575519
2322	174139	575491
2323	174224	575450
2324	174287	575337
2325	174379	575319
2326	174483	575336
2327	174546	575223
2328	174617	575135
2329	174711	575124
2330	174797	575086
2331	174865	574985
2332	174927	574869
2333	175011	574824
2334	175086	574747
2335	175154	574651
2336	175215	574528
2337	175284	574436
2338	175356	574351
2339	175425	574254
2340	175490	574148
2341	175555	574039
2342	175618	573927
2343	175704	573887
2344	175761	573754
2345	175825	573643
2346	175897	573558
2347	175977	573501
2348	176062	573459
2349	176158	573451
2350	176257	573456
2351	176351	573443
2352	176414	573328
2353	176478	573218
2354	176565	573182
2355	176666	573191
2356	176741	573117
2357	176837	573109
2358	176918	573053
2359	176991	572972
2360	177092	572980
2361	177159	572881
2362	177221	572762
2363	177288	572662
2364	177356	572565
2365	177423	572463
2366	177491	572367
2367	177553	572250
2368	177633	572191
2369	177728	572181
2370	177805	572113
2371	177869	572003
2372	177940	571914
2373	178002	571796
2374	178066	571688
2375	178134	571590
2376	178231	571586
2377	178303	571501
2378	178396	571484
2379	178500	571502
2380	178625	571585
2381	178701	571514
2382	178764	571400
2383	178827	571289
2384	178908	571231
2385	178979	571145
2386	179045	571040
2387	179110	570934
2388	179175	570826
2389	179243	570730
2390	179310	570627
2391	179376	570524
2392	179449	570442
2393	179530	570389
2394	179627	570383
2395	179709	570331
2396	179844	570444
2397	179910	570341
2398	179992	570288
2399	180088	570279
2400	180145	570147
2401	180199	570005
2402	180270	569917
2403	180354	569870
2404	180415	569752
2405	180487	569668
2406	180558	569579
2407	180633	569505
2408	180706	569424
2409	180781	569349
2410	180850	569253
2411	180945	569241
2412	181040	569231
2413	181093	569087
2414	181186	569067
2415	181271	569024
2416	181342	568936
2417	181453	568975
2418	181530	568904
2419	181592	568789
2420	181668	568718
2421	181745	568649
2422	181829	568601
2423	181896	568501
2424	181954	568374
2425	182033	568311
2426	182096	568197
2427	182165	568102
2428	182226	567984
2429	182284	567856
2430	182352	567761
2431	182415	567647
2432	182474	567524
2433	182546	567439
2434	182615	567344
2435	182674	567221
2436	182747	567140
2437	182843	567129
2438	182950	567155
2439	183032	567102
2440	183125	567082
2441	183196	566994
2442	183281	566948
2443	183339	566822
2444	183400	566702
2445	183490	566674
2446	183582	566652
2447	183652	566561
2448	183739	566525
2449	183822	566472
2450	183910	566439
2451	183989	566375
2452	184061	566289
2453	184154	566270
2454	184261	566295
2455	184379	566352
2456	184459	566290
2457	184542	566240
2458	184608	566137
2459	184668	566016
2460	184736	565919
2461	184815	565856
2462	184887	565771
2463	184952	565667
2464	185029	565598
2465	185127	565592
2466	185205	565525
2467	185286	565469
2468	185376	565439
2469	185468	565415
2470	185573	565431
2471	185664	565406
2472	185736	565320
2473	185851	565366
2474	185941	565338
2475	186027	565295
2476	186114	565255
2477	186179	565150
2478	186246	565051
2479	186337	565022
2480	186404	564924
2481	186471	564823
2482	186537	564720
2483	186612	564644
2484	186689	564575
2485	186754	564470
2486	186826	564386
2487	186893	564286
2488	186956	564175
2489	187023	564074
2490	187082	563949
2491	187151	563858
2492	187228	563788
2493	187306	563721
2494	187378	563638
2495	187448	563548
2496	187515	563448
2497	187577	563331
2498	187637	563213
2499	187709	563127
2500	187761	562985
2501	187832	562897
2502	187903	562809
2503	187975	562726
